gene_A,gene_B,homology_type,identity_pct
NFRKB,TFPT,gene_family,
ACTR5,ACTR8,gene_family,
IPO8,IPO11,gene_family,
IPO8,IPO13,gene_family,
IPO11,IPO13,gene_family,
IPO4,IPO5,gene_family,
IFNA2,IFNA4,gene_family,
IFNA2,IFNA5,gene_family,
IFNA2,IFNA6,gene_family,
IFNA2,IFNA7,gene_family,
IFNA2,IFNA8,gene_family,
IFNA2,IFNA10,gene_family,
IFNA2,IFNA14,gene_family,
IFNA2,IFNA16,gene_family,
IFNA2,IFNA17,gene_family,
IFNA2,IFNA21,gene_family,
IFNA2,IFNB1,gene_family,
IFNA2,IFNE,gene_family,
IFNA2,IFNG,gene_family,
IFNA2,IFNK,gene_family,
IFNA2,IFNL1,gene_family,
IFNA2,IFNL2,gene_family,
IFNA2,IFNL3,gene_family,
IFNA2,IFNL4,gene_family,
IFNA2,IFNW1,gene_family,
IFNA4,IFNA5,gene_family,
IFNA4,IFNA6,gene_family,
IFNA4,IFNA7,gene_family,
IFNA4,IFNA8,gene_family,
IFNA4,IFNA10,gene_family,
IFNA4,IFNA14,gene_family,
IFNA4,IFNA16,gene_family,
IFNA4,IFNA17,gene_family,
IFNA4,IFNA21,gene_family,
IFNA4,IFNB1,gene_family,
IFNA4,IFNE,gene_family,
IFNA4,IFNG,gene_family,
IFNA4,IFNK,gene_family,
IFNA4,IFNL1,gene_family,
IFNA4,IFNL2,gene_family,
IFNA4,IFNL3,gene_family,
IFNA4,IFNL4,gene_family,
IFNA4,IFNW1,gene_family,
IFNA5,IFNA6,gene_family,
IFNA5,IFNA7,gene_family,
IFNA5,IFNA8,gene_family,
IFNA5,IFNA10,gene_family,
IFNA5,IFNA14,gene_family,
IFNA5,IFNA16,gene_family,
IFNA5,IFNA17,gene_family,
IFNA5,IFNA21,gene_family,
IFNA5,IFNB1,gene_family,
IFNA5,IFNE,gene_family,
IFNA5,IFNG,gene_family,
IFNA5,IFNK,gene_family,
IFNA5,IFNL1,gene_family,
IFNA5,IFNL2,gene_family,
IFNA5,IFNL3,gene_family,
IFNA5,IFNL4,gene_family,
IFNA5,IFNW1,gene_family,
IFNA6,IFNA7,gene_family,
IFNA6,IFNA8,gene_family,
IFNA6,IFNA10,gene_family,
IFNA6,IFNA14,gene_family,
IFNA6,IFNA16,gene_family,
IFNA6,IFNA17,gene_family,
IFNA6,IFNA21,gene_family,
IFNA6,IFNB1,gene_family,
IFNA6,IFNE,gene_family,
IFNA6,IFNG,gene_family,
IFNA6,IFNK,gene_family,
IFNA6,IFNL1,gene_family,
IFNA6,IFNL2,gene_family,
IFNA6,IFNL3,gene_family,
IFNA6,IFNL4,gene_family,
IFNA6,IFNW1,gene_family,
IFNA7,IFNA8,gene_family,
IFNA7,IFNA10,gene_family,
IFNA7,IFNA14,gene_family,
IFNA7,IFNA16,gene_family,
IFNA7,IFNA17,gene_family,
IFNA7,IFNA21,gene_family,
IFNA7,IFNB1,gene_family,
IFNA7,IFNE,gene_family,
IFNA7,IFNG,gene_family,
IFNA7,IFNK,gene_family,
IFNA7,IFNL1,gene_family,
IFNA7,IFNL2,gene_family,
IFNA7,IFNL3,gene_family,
IFNA7,IFNL4,gene_family,
IFNA7,IFNW1,gene_family,
IFNA8,IFNA10,gene_family,
IFNA8,IFNA14,gene_family,
IFNA8,IFNA16,gene_family,
IFNA8,IFNA17,gene_family,
IFNA8,IFNA21,gene_family,
IFNA8,IFNB1,gene_family,
IFNA8,IFNE,gene_family,
IFNA8,IFNG,gene_family,
IFNA8,IFNK,gene_family,
IFNA8,IFNL1,gene_family,
IFNA8,IFNL2,gene_family,
IFNA8,IFNL3,gene_family,
IFNA8,IFNL4,gene_family,
IFNA8,IFNW1,gene_family,
IFNA10,IFNA14,gene_family,
IFNA10,IFNA16,gene_family,
IFNA10,IFNA17,gene_family,
IFNA10,IFNA21,gene_family,
IFNA10,IFNB1,gene_family,
IFNA10,IFNE,gene_family,
IFNA10,IFNG,gene_family,
IFNA10,IFNK,gene_family,
IFNA10,IFNL1,gene_family,
IFNA10,IFNL2,gene_family,
IFNA10,IFNL3,gene_family,
IFNA10,IFNL4,gene_family,
IFNA10,IFNW1,gene_family,
IFNA14,IFNA16,gene_family,
IFNA14,IFNA17,gene_family,
IFNA14,IFNA21,gene_family,
IFNA14,IFNB1,gene_family,
IFNA14,IFNE,gene_family,
IFNA14,IFNG,gene_family,
IFNA14,IFNK,gene_family,
IFNA14,IFNL1,gene_family,
IFNA14,IFNL2,gene_family,
IFNA14,IFNL3,gene_family,
IFNA14,IFNL4,gene_family,
IFNA14,IFNW1,gene_family,
IFNA16,IFNA17,gene_family,
IFNA16,IFNA21,gene_family,
IFNA16,IFNB1,gene_family,
IFNA16,IFNE,gene_family,
IFNA16,IFNG,gene_family,
IFNA16,IFNK,gene_family,
IFNA16,IFNL1,gene_family,
IFNA16,IFNL2,gene_family,
IFNA16,IFNL3,gene_family,
IFNA16,IFNL4,gene_family,
IFNA16,IFNW1,gene_family,
IFNA17,IFNA21,gene_family,
IFNA17,IFNB1,gene_family,
IFNA17,IFNE,gene_family,
IFNA17,IFNG,gene_family,
IFNA17,IFNK,gene_family,
IFNA17,IFNL1,gene_family,
IFNA17,IFNL2,gene_family,
IFNA17,IFNL3,gene_family,
IFNA17,IFNL4,gene_family,
IFNA17,IFNW1,gene_family,
IFNA21,IFNB1,gene_family,
IFNA21,IFNE,gene_family,
IFNA21,IFNG,gene_family,
IFNA21,IFNK,gene_family,
IFNA21,IFNL1,gene_family,
IFNA21,IFNL2,gene_family,
IFNA21,IFNL3,gene_family,
IFNA21,IFNL4,gene_family,
IFNA21,IFNW1,gene_family,
IFNB1,IFNE,gene_family,
IFNB1,IFNG,gene_family,
IFNB1,IFNK,gene_family,
IFNB1,IFNL1,gene_family,
IFNB1,IFNL2,gene_family,
IFNB1,IFNL3,gene_family,
IFNB1,IFNL4,gene_family,
IFNB1,IFNW1,gene_family,
IFNE,IFNG,gene_family,
IFNE,IFNK,gene_family,
IFNE,IFNL1,gene_family,
IFNE,IFNL2,gene_family,
IFNE,IFNL3,gene_family,
IFNE,IFNL4,gene_family,
IFNE,IFNW1,gene_family,
IFNG,IFNK,gene_family,
IFNG,IFNL1,gene_family,
IFNG,IFNL2,gene_family,
IFNG,IFNL3,gene_family,
IFNG,IFNL4,gene_family,
IFNG,IFNW1,gene_family,
IFNK,IFNL1,gene_family,
IFNK,IFNL2,gene_family,
IFNK,IFNL3,gene_family,
IFNK,IFNL4,gene_family,
IFNK,IFNW1,gene_family,
IFNL1,IFNL2,gene_family,
IFNL1,IFNL3,gene_family,
IFNL1,IFNL4,gene_family,
IFNL1,IFNW1,gene_family,
IFNL2,IFNL3,gene_family,
IFNL2,IFNL4,gene_family,
IFNL2,IFNW1,gene_family,
IFNL3,IFNL4,gene_family,
IFNL3,IFNW1,gene_family,
IFNL4,IFNW1,gene_family,
IFNA1,IFNA13,gene_family,
IFNAR1,IFNAR2,gene_family,
IFNAR1,IFNLR1,gene_family,
IFNAR2,IFNLR1,gene_family,
IL1A,IL1B,gene_family,
IL1A,IL1F10,gene_family,
IL1A,IL1RN,gene_family,
IL1A,IL2,gene_family,
IL1A,IL4,gene_family,
IL1A,IL5,gene_family,
IL1A,IL7,gene_family,
IL1A,IL9,gene_family,
IL1A,IL10,gene_family,
IL1A,IL12A,gene_family,
IL1A,IL13,gene_family,
IL1A,IL15,gene_family,
IL1A,IL17A,gene_family,
IL1A,IL17B,gene_family,
IL1A,IL17C,gene_family,
IL1A,IL17D,gene_family,
IL1A,IL17F,gene_family,
IL1A,IL18,gene_family,
IL1A,IL19,gene_family,
IL1A,IL20,gene_family,
IL1A,IL21,gene_family,
IL1A,IL22,gene_family,
IL1A,IL23A,gene_family,
IL1A,IL24,gene_family,
IL1A,IL25,gene_family,
IL1A,IL26,gene_family,
IL1A,IL27,gene_family,
IL1A,IL31,gene_family,
IL1A,IL32,gene_family,
IL1A,IL33,gene_family,
IL1A,IL34,gene_family,
IL1A,IL36A,gene_family,
IL1A,IL36B,gene_family,
IL1A,IL36G,gene_family,
IL1A,IL36RN,gene_family,
IL1A,IL37,gene_family,
IL1B,IL1F10,gene_family,
IL1B,IL1RN,gene_family,
IL1B,IL2,gene_family,
IL1B,IL4,gene_family,
IL1B,IL5,gene_family,
IL1B,IL7,gene_family,
IL1B,IL9,gene_family,
IL1B,IL10,gene_family,
IL1B,IL12A,gene_family,
IL1B,IL13,gene_family,
IL1B,IL15,gene_family,
IL1B,IL17A,gene_family,
IL1B,IL17B,gene_family,
IL1B,IL17C,gene_family,
IL1B,IL17D,gene_family,
IL1B,IL17F,gene_family,
IL1B,IL18,gene_family,
IL1B,IL19,gene_family,
IL1B,IL20,gene_family,
IL1B,IL21,gene_family,
IL1B,IL22,gene_family,
IL1B,IL23A,gene_family,
IL1B,IL24,gene_family,
IL1B,IL25,gene_family,
IL1B,IL26,gene_family,
IL1B,IL27,gene_family,
IL1B,IL31,gene_family,
IL1B,IL32,gene_family,
IL1B,IL33,gene_family,
IL1B,IL34,gene_family,
IL1B,IL36A,gene_family,
IL1B,IL36B,gene_family,
IL1B,IL36G,gene_family,
IL1B,IL36RN,gene_family,
IL1B,IL37,gene_family,
IL1F10,IL1RN,gene_family,
IL1F10,IL2,gene_family,
IL1F10,IL4,gene_family,
IL1F10,IL5,gene_family,
IL1F10,IL7,gene_family,
IL1F10,IL9,gene_family,
IL1F10,IL10,gene_family,
IL1F10,IL12A,gene_family,
IL1F10,IL13,gene_family,
IL1F10,IL15,gene_family,
IL1F10,IL17A,gene_family,
IL1F10,IL17B,gene_family,
IL1F10,IL17C,gene_family,
IL1F10,IL17D,gene_family,
IL1F10,IL17F,gene_family,
IL1F10,IL18,gene_family,
IL1F10,IL19,gene_family,
IL1F10,IL20,gene_family,
IL1F10,IL21,gene_family,
IL1F10,IL22,gene_family,
IL1F10,IL23A,gene_family,
IL1F10,IL24,gene_family,
IL1F10,IL25,gene_family,
IL1F10,IL26,gene_family,
IL1F10,IL27,gene_family,
IL1F10,IL31,gene_family,
IL1F10,IL32,gene_family,
IL1F10,IL33,gene_family,
IL1F10,IL34,gene_family,
IL1F10,IL36A,gene_family,
IL1F10,IL36B,gene_family,
IL1F10,IL36G,gene_family,
IL1F10,IL36RN,gene_family,
IL1F10,IL37,gene_family,
IL1RN,IL2,gene_family,
IL1RN,IL4,gene_family,
IL1RN,IL5,gene_family,
IL1RN,IL7,gene_family,
IL1RN,IL9,gene_family,
IL1RN,IL10,gene_family,
IL1RN,IL12A,gene_family,
IL1RN,IL13,gene_family,
IL1RN,IL15,gene_family,
IL1RN,IL17A,gene_family,
IL1RN,IL17B,gene_family,
IL1RN,IL17C,gene_family,
IL1RN,IL17D,gene_family,
IL1RN,IL17F,gene_family,
IL1RN,IL18,gene_family,
IL1RN,IL19,gene_family,
IL1RN,IL20,gene_family,
IL1RN,IL21,gene_family,
IL1RN,IL22,gene_family,
IL1RN,IL23A,gene_family,
IL1RN,IL24,gene_family,
IL1RN,IL25,gene_family,
IL1RN,IL26,gene_family,
IL1RN,IL27,gene_family,
IL1RN,IL31,gene_family,
IL1RN,IL32,gene_family,
IL1RN,IL33,gene_family,
IL1RN,IL34,gene_family,
IL1RN,IL36A,gene_family,
IL1RN,IL36B,gene_family,
IL1RN,IL36G,gene_family,
IL1RN,IL36RN,gene_family,
IL1RN,IL37,gene_family,
IL2,IL4,gene_family,
IL2,IL5,gene_family,
IL2,IL7,gene_family,
IL2,IL9,gene_family,
IL2,IL10,gene_family,
IL2,IL12A,gene_family,
IL2,IL13,gene_family,
IL2,IL15,gene_family,
IL2,IL17A,gene_family,
IL2,IL17B,gene_family,
IL2,IL17C,gene_family,
IL2,IL17D,gene_family,
IL2,IL17F,gene_family,
IL2,IL18,gene_family,
IL2,IL19,gene_family,
IL2,IL20,gene_family,
IL2,IL21,gene_family,
IL2,IL22,gene_family,
IL2,IL23A,gene_family,
IL2,IL24,gene_family,
IL2,IL25,gene_family,
IL2,IL26,gene_family,
IL2,IL27,gene_family,
IL2,IL31,gene_family,
IL2,IL32,gene_family,
IL2,IL33,gene_family,
IL2,IL34,gene_family,
IL2,IL36A,gene_family,
IL2,IL36B,gene_family,
IL2,IL36G,gene_family,
IL2,IL36RN,gene_family,
IL2,IL37,gene_family,
IL4,IL5,gene_family,
IL4,IL7,gene_family,
IL4,IL9,gene_family,
IL4,IL10,gene_family,
IL4,IL12A,gene_family,
IL4,IL13,gene_family,
IL4,IL15,gene_family,
IL4,IL17A,gene_family,
IL4,IL17B,gene_family,
IL4,IL17C,gene_family,
IL4,IL17D,gene_family,
IL4,IL17F,gene_family,
IL4,IL18,gene_family,
IL4,IL19,gene_family,
IL4,IL20,gene_family,
IL4,IL21,gene_family,
IL4,IL22,gene_family,
IL4,IL23A,gene_family,
IL4,IL24,gene_family,
IL4,IL25,gene_family,
IL4,IL26,gene_family,
IL4,IL27,gene_family,
IL4,IL31,gene_family,
IL4,IL32,gene_family,
IL4,IL33,gene_family,
IL4,IL34,gene_family,
IL4,IL36A,gene_family,
IL4,IL36B,gene_family,
IL4,IL36G,gene_family,
IL4,IL36RN,gene_family,
IL4,IL37,gene_family,
IL5,IL7,gene_family,
IL5,IL9,gene_family,
IL5,IL10,gene_family,
IL5,IL12A,gene_family,
IL5,IL13,gene_family,
IL5,IL15,gene_family,
IL5,IL17A,gene_family,
IL5,IL17B,gene_family,
IL5,IL17C,gene_family,
IL5,IL17D,gene_family,
IL5,IL17F,gene_family,
IL5,IL18,gene_family,
IL5,IL19,gene_family,
IL5,IL20,gene_family,
IL5,IL21,gene_family,
IL5,IL22,gene_family,
IL5,IL23A,gene_family,
IL5,IL24,gene_family,
IL5,IL25,gene_family,
IL5,IL26,gene_family,
IL5,IL27,gene_family,
IL5,IL31,gene_family,
IL5,IL32,gene_family,
IL5,IL33,gene_family,
IL5,IL34,gene_family,
IL5,IL36A,gene_family,
IL5,IL36B,gene_family,
IL5,IL36G,gene_family,
IL5,IL36RN,gene_family,
IL5,IL37,gene_family,
IL7,IL9,gene_family,
IL7,IL10,gene_family,
IL7,IL12A,gene_family,
IL7,IL13,gene_family,
IL7,IL15,gene_family,
IL7,IL17A,gene_family,
IL7,IL17B,gene_family,
IL7,IL17C,gene_family,
IL7,IL17D,gene_family,
IL7,IL17F,gene_family,
IL7,IL18,gene_family,
IL7,IL19,gene_family,
IL7,IL20,gene_family,
IL7,IL21,gene_family,
IL7,IL22,gene_family,
IL7,IL23A,gene_family,
IL7,IL24,gene_family,
IL7,IL25,gene_family,
IL7,IL26,gene_family,
IL7,IL27,gene_family,
IL7,IL31,gene_family,
IL7,IL32,gene_family,
IL7,IL33,gene_family,
IL7,IL34,gene_family,
IL7,IL36A,gene_family,
IL7,IL36B,gene_family,
IL7,IL36G,gene_family,
IL7,IL36RN,gene_family,
IL7,IL37,gene_family,
IL9,IL10,gene_family,
IL9,IL12A,gene_family,
IL9,IL13,gene_family,
IL9,IL15,gene_family,
IL9,IL17A,gene_family,
IL9,IL17B,gene_family,
IL9,IL17C,gene_family,
IL9,IL17D,gene_family,
IL9,IL17F,gene_family,
IL9,IL18,gene_family,
IL9,IL19,gene_family,
IL9,IL20,gene_family,
IL9,IL21,gene_family,
IL9,IL22,gene_family,
IL9,IL23A,gene_family,
IL9,IL24,gene_family,
IL9,IL25,gene_family,
IL9,IL26,gene_family,
IL9,IL27,gene_family,
IL9,IL31,gene_family,
IL9,IL32,gene_family,
IL9,IL33,gene_family,
IL9,IL34,gene_family,
IL9,IL36A,gene_family,
IL9,IL36B,gene_family,
IL9,IL36G,gene_family,
IL9,IL36RN,gene_family,
IL9,IL37,gene_family,
IL10,IL12A,gene_family,
IL10,IL13,gene_family,
IL10,IL15,gene_family,
IL10,IL17A,gene_family,
IL10,IL17B,gene_family,
IL10,IL17C,gene_family,
IL10,IL17D,gene_family,
IL10,IL17F,gene_family,
IL10,IL18,gene_family,
IL10,IL19,gene_family,
IL10,IL20,gene_family,
IL10,IL21,gene_family,
IL10,IL22,gene_family,
IL10,IL23A,gene_family,
IL10,IL24,gene_family,
IL10,IL25,gene_family,
IL10,IL26,gene_family,
IL10,IL27,gene_family,
IL10,IL31,gene_family,
IL10,IL32,gene_family,
IL10,IL33,gene_family,
IL10,IL34,gene_family,
IL10,IL36A,gene_family,
IL10,IL36B,gene_family,
IL10,IL36G,gene_family,
IL10,IL36RN,gene_family,
IL10,IL37,gene_family,
IL12A,IL13,gene_family,
IL12A,IL15,gene_family,
IL12A,IL17A,gene_family,
IL12A,IL17B,gene_family,
IL12A,IL17C,gene_family,
IL12A,IL17D,gene_family,
IL12A,IL17F,gene_family,
IL12A,IL18,gene_family,
IL12A,IL19,gene_family,
IL12A,IL20,gene_family,
IL12A,IL21,gene_family,
IL12A,IL22,gene_family,
IL12A,IL23A,gene_family,
IL12A,IL24,gene_family,
IL12A,IL25,gene_family,
IL12A,IL26,gene_family,
IL12A,IL27,gene_family,
IL12A,IL31,gene_family,
IL12A,IL32,gene_family,
IL12A,IL33,gene_family,
IL12A,IL34,gene_family,
IL12A,IL36A,gene_family,
IL12A,IL36B,gene_family,
IL12A,IL36G,gene_family,
IL12A,IL36RN,gene_family,
IL12A,IL37,gene_family,
IL13,IL15,gene_family,
IL13,IL17A,gene_family,
IL13,IL17B,gene_family,
IL13,IL17C,gene_family,
IL13,IL17D,gene_family,
IL13,IL17F,gene_family,
IL13,IL18,gene_family,
IL13,IL19,gene_family,
IL13,IL20,gene_family,
IL13,IL21,gene_family,
IL13,IL22,gene_family,
IL13,IL23A,gene_family,
IL13,IL24,gene_family,
IL13,IL25,gene_family,
IL13,IL26,gene_family,
IL13,IL27,gene_family,
IL13,IL31,gene_family,
IL13,IL32,gene_family,
IL13,IL33,gene_family,
IL13,IL34,gene_family,
IL13,IL36A,gene_family,
IL13,IL36B,gene_family,
IL13,IL36G,gene_family,
IL13,IL36RN,gene_family,
IL13,IL37,gene_family,
IL15,IL17A,gene_family,
IL15,IL17B,gene_family,
IL15,IL17C,gene_family,
IL15,IL17D,gene_family,
IL15,IL17F,gene_family,
IL15,IL18,gene_family,
IL15,IL19,gene_family,
IL15,IL20,gene_family,
IL15,IL21,gene_family,
IL15,IL22,gene_family,
IL15,IL23A,gene_family,
IL15,IL24,gene_family,
IL15,IL25,gene_family,
IL15,IL26,gene_family,
IL15,IL27,gene_family,
IL15,IL31,gene_family,
IL15,IL32,gene_family,
IL15,IL33,gene_family,
IL15,IL34,gene_family,
IL15,IL36A,gene_family,
IL15,IL36B,gene_family,
IL15,IL36G,gene_family,
IL15,IL36RN,gene_family,
IL15,IL37,gene_family,
IL17A,IL17B,gene_family,
IL17A,IL17C,gene_family,
IL17A,IL17D,gene_family,
IL17A,IL17F,gene_family,
IL17A,IL18,gene_family,
IL17A,IL19,gene_family,
IL17A,IL20,gene_family,
IL17A,IL21,gene_family,
IL17A,IL22,gene_family,
IL17A,IL23A,gene_family,
IL17A,IL24,gene_family,
IL17A,IL25,gene_family,
IL17A,IL26,gene_family,
IL17A,IL27,gene_family,
IL17A,IL31,gene_family,
IL17A,IL32,gene_family,
IL17A,IL33,gene_family,
IL17A,IL34,gene_family,
IL17A,IL36A,gene_family,
IL17A,IL36B,gene_family,
IL17A,IL36G,gene_family,
IL17A,IL36RN,gene_family,
IL17A,IL37,gene_family,
IL17B,IL17C,gene_family,
IL17B,IL17D,gene_family,
IL17B,IL17F,gene_family,
IL17B,IL18,gene_family,
IL17B,IL19,gene_family,
IL17B,IL20,gene_family,
IL17B,IL21,gene_family,
IL17B,IL22,gene_family,
IL17B,IL23A,gene_family,
IL17B,IL24,gene_family,
IL17B,IL25,gene_family,
IL17B,IL26,gene_family,
IL17B,IL27,gene_family,
IL17B,IL31,gene_family,
IL17B,IL32,gene_family,
IL17B,IL33,gene_family,
IL17B,IL34,gene_family,
IL17B,IL36A,gene_family,
IL17B,IL36B,gene_family,
IL17B,IL36G,gene_family,
IL17B,IL36RN,gene_family,
IL17B,IL37,gene_family,
IL17C,IL17D,gene_family,
IL17C,IL17F,gene_family,
IL17C,IL18,gene_family,
IL17C,IL19,gene_family,
IL17C,IL20,gene_family,
IL17C,IL21,gene_family,
IL17C,IL22,gene_family,
IL17C,IL23A,gene_family,
IL17C,IL24,gene_family,
IL17C,IL25,gene_family,
IL17C,IL26,gene_family,
IL17C,IL27,gene_family,
IL17C,IL31,gene_family,
IL17C,IL32,gene_family,
IL17C,IL33,gene_family,
IL17C,IL34,gene_family,
IL17C,IL36A,gene_family,
IL17C,IL36B,gene_family,
IL17C,IL36G,gene_family,
IL17C,IL36RN,gene_family,
IL17C,IL37,gene_family,
IL17D,IL17F,gene_family,
IL17D,IL18,gene_family,
IL17D,IL19,gene_family,
IL17D,IL20,gene_family,
IL17D,IL21,gene_family,
IL17D,IL22,gene_family,
IL17D,IL23A,gene_family,
IL17D,IL24,gene_family,
IL17D,IL25,gene_family,
IL17D,IL26,gene_family,
IL17D,IL27,gene_family,
IL17D,IL31,gene_family,
IL17D,IL32,gene_family,
IL17D,IL33,gene_family,
IL17D,IL34,gene_family,
IL17D,IL36A,gene_family,
IL17D,IL36B,gene_family,
IL17D,IL36G,gene_family,
IL17D,IL36RN,gene_family,
IL17D,IL37,gene_family,
IL17F,IL18,gene_family,
IL17F,IL19,gene_family,
IL17F,IL20,gene_family,
IL17F,IL21,gene_family,
IL17F,IL22,gene_family,
IL17F,IL23A,gene_family,
IL17F,IL24,gene_family,
IL17F,IL25,gene_family,
IL17F,IL26,gene_family,
IL17F,IL27,gene_family,
IL17F,IL31,gene_family,
IL17F,IL32,gene_family,
IL17F,IL33,gene_family,
IL17F,IL34,gene_family,
IL17F,IL36A,gene_family,
IL17F,IL36B,gene_family,
IL17F,IL36G,gene_family,
IL17F,IL36RN,gene_family,
IL17F,IL37,gene_family,
IL18,IL19,gene_family,
IL18,IL20,gene_family,
IL18,IL21,gene_family,
IL18,IL22,gene_family,
IL18,IL23A,gene_family,
IL18,IL24,gene_family,
IL18,IL25,gene_family,
IL18,IL26,gene_family,
IL18,IL27,gene_family,
IL18,IL31,gene_family,
IL18,IL32,gene_family,
IL18,IL33,gene_family,
IL18,IL34,gene_family,
IL18,IL36A,gene_family,
IL18,IL36B,gene_family,
IL18,IL36G,gene_family,
IL18,IL36RN,gene_family,
IL18,IL37,gene_family,
IL19,IL20,gene_family,
IL19,IL21,gene_family,
IL19,IL22,gene_family,
IL19,IL23A,gene_family,
IL19,IL24,gene_family,
IL19,IL25,gene_family,
IL19,IL26,gene_family,
IL19,IL27,gene_family,
IL19,IL31,gene_family,
IL19,IL32,gene_family,
IL19,IL33,gene_family,
IL19,IL34,gene_family,
IL19,IL36A,gene_family,
IL19,IL36B,gene_family,
IL19,IL36G,gene_family,
IL19,IL36RN,gene_family,
IL19,IL37,gene_family,
IL20,IL21,gene_family,
IL20,IL22,gene_family,
IL20,IL23A,gene_family,
IL20,IL24,gene_family,
IL20,IL25,gene_family,
IL20,IL26,gene_family,
IL20,IL27,gene_family,
IL20,IL31,gene_family,
IL20,IL32,gene_family,
IL20,IL33,gene_family,
IL20,IL34,gene_family,
IL20,IL36A,gene_family,
IL20,IL36B,gene_family,
IL20,IL36G,gene_family,
IL20,IL36RN,gene_family,
IL20,IL37,gene_family,
IL21,IL22,gene_family,
IL21,IL23A,gene_family,
IL21,IL24,gene_family,
IL21,IL25,gene_family,
IL21,IL26,gene_family,
IL21,IL27,gene_family,
IL21,IL31,gene_family,
IL21,IL32,gene_family,
IL21,IL33,gene_family,
IL21,IL34,gene_family,
IL21,IL36A,gene_family,
IL21,IL36B,gene_family,
IL21,IL36G,gene_family,
IL21,IL36RN,gene_family,
IL21,IL37,gene_family,
IL22,IL23A,gene_family,
IL22,IL24,gene_family,
IL22,IL25,gene_family,
IL22,IL26,gene_family,
IL22,IL27,gene_family,
IL22,IL31,gene_family,
IL22,IL32,gene_family,
IL22,IL33,gene_family,
IL22,IL34,gene_family,
IL22,IL36A,gene_family,
IL22,IL36B,gene_family,
IL22,IL36G,gene_family,
IL22,IL36RN,gene_family,
IL22,IL37,gene_family,
IL23A,IL24,gene_family,
IL23A,IL25,gene_family,
IL23A,IL26,gene_family,
IL23A,IL27,gene_family,
IL23A,IL31,gene_family,
IL23A,IL32,gene_family,
IL23A,IL33,gene_family,
IL23A,IL34,gene_family,
IL23A,IL36A,gene_family,
IL23A,IL36B,gene_family,
IL23A,IL36G,gene_family,
IL23A,IL36RN,gene_family,
IL23A,IL37,gene_family,
IL24,IL25,gene_family,
IL24,IL26,gene_family,
IL24,IL27,gene_family,
IL24,IL31,gene_family,
IL24,IL32,gene_family,
IL24,IL33,gene_family,
IL24,IL34,gene_family,
IL24,IL36A,gene_family,
IL24,IL36B,gene_family,
IL24,IL36G,gene_family,
IL24,IL36RN,gene_family,
IL24,IL37,gene_family,
IL25,IL26,gene_family,
IL25,IL27,gene_family,
IL25,IL31,gene_family,
IL25,IL32,gene_family,
IL25,IL33,gene_family,
IL25,IL34,gene_family,
IL25,IL36A,gene_family,
IL25,IL36B,gene_family,
IL25,IL36G,gene_family,
IL25,IL36RN,gene_family,
IL25,IL37,gene_family,
IL26,IL27,gene_family,
IL26,IL31,gene_family,
IL26,IL32,gene_family,
IL26,IL33,gene_family,
IL26,IL34,gene_family,
IL26,IL36A,gene_family,
IL26,IL36B,gene_family,
IL26,IL36G,gene_family,
IL26,IL36RN,gene_family,
IL26,IL37,gene_family,
IL27,IL31,gene_family,
IL27,IL32,gene_family,
IL27,IL33,gene_family,
IL27,IL34,gene_family,
IL27,IL36A,gene_family,
IL27,IL36B,gene_family,
IL27,IL36G,gene_family,
IL27,IL36RN,gene_family,
IL27,IL37,gene_family,
IL31,IL32,gene_family,
IL31,IL33,gene_family,
IL31,IL34,gene_family,
IL31,IL36A,gene_family,
IL31,IL36B,gene_family,
IL31,IL36G,gene_family,
IL31,IL36RN,gene_family,
IL31,IL37,gene_family,
IL32,IL33,gene_family,
IL32,IL34,gene_family,
IL32,IL36A,gene_family,
IL32,IL36B,gene_family,
IL32,IL36G,gene_family,
IL32,IL36RN,gene_family,
IL32,IL37,gene_family,
IL33,IL34,gene_family,
IL33,IL36A,gene_family,
IL33,IL36B,gene_family,
IL33,IL36G,gene_family,
IL33,IL36RN,gene_family,
IL33,IL37,gene_family,
IL34,IL36A,gene_family,
IL34,IL36B,gene_family,
IL34,IL36G,gene_family,
IL34,IL36RN,gene_family,
IL34,IL37,gene_family,
IL36A,IL36B,gene_family,
IL36A,IL36G,gene_family,
IL36A,IL36RN,gene_family,
IL36A,IL37,gene_family,
IL36B,IL36G,gene_family,
IL36B,IL36RN,gene_family,
IL36B,IL37,gene_family,
IL36G,IL36RN,gene_family,
IL36G,IL37,gene_family,
IL36RN,IL37,gene_family,
IL6,IL11,gene_family,
IL17RB,IL17RC,gene_family,
IL17RB,IL17RE,gene_family,
IL17RB,IL20RA,gene_family,
IL17RB,IL22RA1,gene_family,
IL17RB,IL22RA2,gene_family,
IL17RC,IL17RE,gene_family,
IL17RC,IL20RA,gene_family,
IL17RC,IL22RA1,gene_family,
IL17RC,IL22RA2,gene_family,
IL17RE,IL20RA,gene_family,
IL17RE,IL22RA1,gene_family,
IL17RE,IL22RA2,gene_family,
IL20RA,IL22RA1,gene_family,
IL20RA,IL22RA2,gene_family,
IL22RA1,IL22RA2,gene_family,
KRT9,KRT10,gene_family,
KRT9,KRT12,gene_family,
KRT9,KRT13,gene_family,
KRT9,KRT14,gene_family,
KRT9,KRT16,gene_family,
KRT9,KRT17,gene_family,
KRT9,KRT18,gene_family,
KRT9,KRT19,gene_family,
KRT9,KRT20,gene_family,
KRT9,KRT23,gene_family,
